Label,Name,ID,Namespace,Abs­tract,Substi­tu­tion Group,Type,Per­iod Type,Bal­ance,Nillable,Typed Domain Ref,Facets,Doc­u­men­ta­tion
esrs:ProcessesToIdentifyAndAssessMaterialBiodiversityAndEcosystemrelatedImpactsRisksDependenciesAndOpportunitiesE4Abstract,ProcessesToIdentifyAndAssessMaterialBiodiversityAndEcosystemrelatedImpactsRisksDependenciesAndOpportunitiesE4Abstract,esrs_ProcessesToIdentifyAndAssessMaterialBiodiversityAndEcosystemrelatedImpactsRisksDependenciesAndOpportunitiesE4Abstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialBiodiversityAndEcosystemrelatedImpactsRisksDependenciesAndOpportunitiesE4GeneralAbstract,ProcessesToIdentifyAndAssessMaterialBiodiversityAndEcosystemrelatedImpactsRisksDependenciesAndOpportunitiesE4GeneralAbstract,esrs_ProcessesToIdentifyAndAssessMaterialBiodiversityAndEcosystemrelatedImpactsRisksDependenciesAndOpportunitiesE4GeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialBiodiversityAndEcosystemrelatedImpactsRisksDependenciesAndOpportunitiesE4LineItems,ProcessesToIdentifyAndAssessMaterialBiodiversityAndEcosystemrelatedImpactsRisksDependenciesAndOpportunitiesE4LineItems,esrs_ProcessesToIdentifyAndAssessMaterialBiodiversityAndEcosystemrelatedImpactsRisksDependenciesAndOpportunitiesE4LineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialBiodiversityAndEcosystemrelatedImpactsRisksDependenciesAndOpportunitiesE4Table,ProcessesToIdentifyAndAssessMaterialBiodiversityAndEcosystemrelatedImpactsRisksDependenciesAndOpportunitiesE4Table,esrs_ProcessesToIdentifyAndAssessMaterialBiodiversityAndEcosystemrelatedImpactsRisksDependenciesAndOpportunitiesE4Table,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialBusinessConductrelatedImpactsRisksAndOpportunitiesG1Abstract,ProcessesToIdentifyAndAssessMaterialBusinessConductrelatedImpactsRisksAndOpportunitiesG1Abstract,esrs_ProcessesToIdentifyAndAssessMaterialBusinessConductrelatedImpactsRisksAndOpportunitiesG1Abstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialBusinessConductrelatedImpactsRisksAndOpportunitiesG1GeneralAbstract,ProcessesToIdentifyAndAssessMaterialBusinessConductrelatedImpactsRisksAndOpportunitiesG1GeneralAbstract,esrs_ProcessesToIdentifyAndAssessMaterialBusinessConductrelatedImpactsRisksAndOpportunitiesG1GeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialBusinessConductrelatedImpactsRisksAndOpportunitiesG1LineItems,ProcessesToIdentifyAndAssessMaterialBusinessConductrelatedImpactsRisksAndOpportunitiesG1LineItems,esrs_ProcessesToIdentifyAndAssessMaterialBusinessConductrelatedImpactsRisksAndOpportunitiesG1LineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialBusinessConductrelatedImpactsRisksAndOpportunitiesG1Table,ProcessesToIdentifyAndAssessMaterialBusinessConductrelatedImpactsRisksAndOpportunitiesG1Table,esrs_ProcessesToIdentifyAndAssessMaterialBusinessConductrelatedImpactsRisksAndOpportunitiesG1Table,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialClimaterelatedImpactsRisksAndOpportunitiesE1Abstract,ProcessesToIdentifyAndAssessMaterialClimaterelatedImpactsRisksAndOpportunitiesE1Abstract,esrs_ProcessesToIdentifyAndAssessMaterialClimaterelatedImpactsRisksAndOpportunitiesE1Abstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialClimaterelatedImpactsRisksAndOpportunitiesE1GeneralAbstract,ProcessesToIdentifyAndAssessMaterialClimaterelatedImpactsRisksAndOpportunitiesE1GeneralAbstract,esrs_ProcessesToIdentifyAndAssessMaterialClimaterelatedImpactsRisksAndOpportunitiesE1GeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialClimaterelatedImpactsRisksAndOpportunitiesE1LineItems,ProcessesToIdentifyAndAssessMaterialClimaterelatedImpactsRisksAndOpportunitiesE1LineItems,esrs_ProcessesToIdentifyAndAssessMaterialClimaterelatedImpactsRisksAndOpportunitiesE1LineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialClimaterelatedImpactsRisksAndOpportunitiesE1Table,ProcessesToIdentifyAndAssessMaterialClimaterelatedImpactsRisksAndOpportunitiesE1Table,esrs_ProcessesToIdentifyAndAssessMaterialClimaterelatedImpactsRisksAndOpportunitiesE1Table,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialPollutionrelatedImpactsRisksAndOpportunitiesE2Abstract,ProcessesToIdentifyAndAssessMaterialPollutionrelatedImpactsRisksAndOpportunitiesE2Abstract,esrs_ProcessesToIdentifyAndAssessMaterialPollutionrelatedImpactsRisksAndOpportunitiesE2Abstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialPollutionrelatedImpactsRisksAndOpportunitiesE2GeneralAbstract,ProcessesToIdentifyAndAssessMaterialPollutionrelatedImpactsRisksAndOpportunitiesE2GeneralAbstract,esrs_ProcessesToIdentifyAndAssessMaterialPollutionrelatedImpactsRisksAndOpportunitiesE2GeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialPollutionrelatedImpactsRisksAndOpportunitiesE2LineItems,ProcessesToIdentifyAndAssessMaterialPollutionrelatedImpactsRisksAndOpportunitiesE2LineItems,esrs_ProcessesToIdentifyAndAssessMaterialPollutionrelatedImpactsRisksAndOpportunitiesE2LineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialPollutionrelatedImpactsRisksAndOpportunitiesE2Table,ProcessesToIdentifyAndAssessMaterialPollutionrelatedImpactsRisksAndOpportunitiesE2Table,esrs_ProcessesToIdentifyAndAssessMaterialPollutionrelatedImpactsRisksAndOpportunitiesE2Table,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialResourceUseAndCircularEconomyrelatedImpactsRisksAndOpportunitiesE5Abstract,ProcessesToIdentifyAndAssessMaterialResourceUseAndCircularEconomyrelatedImpactsRisksAndOpportunitiesE5Abstract,esrs_ProcessesToIdentifyAndAssessMaterialResourceUseAndCircularEconomyrelatedImpactsRisksAndOpportunitiesE5Abstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialResourceUseAndCircularEconomyrelatedImpactsRisksAndOpportunitiesE5GeneralAbstract,ProcessesToIdentifyAndAssessMaterialResourceUseAndCircularEconomyrelatedImpactsRisksAndOpportunitiesE5GeneralAbstract,esrs_ProcessesToIdentifyAndAssessMaterialResourceUseAndCircularEconomyrelatedImpactsRisksAndOpportunitiesE5GeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialResourceUseAndCircularEconomyrelatedImpactsRisksAndOpportunitiesE5LineItems,ProcessesToIdentifyAndAssessMaterialResourceUseAndCircularEconomyrelatedImpactsRisksAndOpportunitiesE5LineItems,esrs_ProcessesToIdentifyAndAssessMaterialResourceUseAndCircularEconomyrelatedImpactsRisksAndOpportunitiesE5LineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialResourceUseAndCircularEconomyrelatedImpactsRisksAndOpportunitiesE5Table,ProcessesToIdentifyAndAssessMaterialResourceUseAndCircularEconomyrelatedImpactsRisksAndOpportunitiesE5Table,esrs_ProcessesToIdentifyAndAssessMaterialResourceUseAndCircularEconomyrelatedImpactsRisksAndOpportunitiesE5Table,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesE3Abstract,ProcessesToIdentifyAndAssessMaterialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesE3Abstract,esrs_ProcessesToIdentifyAndAssessMaterialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesE3Abstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesE3GeneralAbstract,ProcessesToIdentifyAndAssessMaterialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesE3GeneralAbstract,esrs_ProcessesToIdentifyAndAssessMaterialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesE3GeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesE3LineItems,ProcessesToIdentifyAndAssessMaterialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesE3LineItems,esrs_ProcessesToIdentifyAndAssessMaterialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesE3LineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToIdentifyAndAssessMaterialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesE3Table,ProcessesToIdentifyAndAssessMaterialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesE3Table,esrs_ProcessesToIdentifyAndAssessMaterialWaterAndMarineResourcesrelatedImpactsRisksAndOpportunitiesE3Table,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsAbstract,ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsAbstract,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsGeneralAbstract,ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsGeneralAbstract,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsGeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsLineItems,ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsLineItems,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsTable,ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsTable,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForAffectedCommunitiesToRaiseConcernsTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForConsumersAndEndUsersToRaiseConcernsAbstract,ProcessesToRemediateNegativeImpactsAndChannelsForConsumersAndEndUsersToRaiseConcernsAbstract,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForConsumersAndEndUsersToRaiseConcernsAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForConsumersAndEndUsersToRaiseConcernsGeneralAbstract,ProcessesToRemediateNegativeImpactsAndChannelsForConsumersAndEndUsersToRaiseConcernsGeneralAbstract,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForConsumersAndEndUsersToRaiseConcernsGeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForConsumersAndEndUsersToRaiseConcernsLineItems,ProcessesToRemediateNegativeImpactsAndChannelsForConsumersAndEndUsersToRaiseConcernsLineItems,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForConsumersAndEndUsersToRaiseConcernsLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForConsumersAndEndUsersToRaiseConcernsTable,ProcessesToRemediateNegativeImpactsAndChannelsForConsumersAndEndUsersToRaiseConcernsTable,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForConsumersAndEndUsersToRaiseConcernsTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsAbstract,ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsAbstract,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsGeneralAbstract,ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsGeneralAbstract,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsGeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsLineItems,ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsLineItems,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsTable,ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsTable,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForOwnWorkforceToRaiseConcernsTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsAbstract,ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsAbstract,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsGeneralAbstract,ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsGeneralAbstract,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsGeneralAbstract,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsLineItems,ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsLineItems,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsLineItems,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,xbrli:stringItemType,duration,,true,,,
esrs:ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsTable,ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsTable,esrs_ProcessesToRemediateNegativeImpactsAndChannelsForValueChainWorkersToRaiseConcernsTable,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:hypercubeItem,xbrli:stringItemType,duration,,true,,,
esrs:ProductionMember,ProductionMember,esrs_ProductionMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ProductionSourcingOrConsumptionOfRawMaterialsMember,ProductionSourcingOrConsumptionOfRawMaterialsMember,esrs_ProductionSourcingOrConsumptionOfRawMaterialsMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ProductsAndTechnicalAndBiologicalMaterialsUsed,ProductsAndTechnicalAndBiologicalMaterialsUsed,esrs_ProductsAndTechnicalAndBiologicalMaterialsUsed,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:massItemType,duration,,true,,,
esrs:ProgramsToPromoteAccessToSkillsDevelopmentAreInPlace,ProgramsToPromoteAccessToSkillsDevelopmentAreInPlace,esrs_ProgramsToPromoteAccessToSkillsDevelopmentAreInPlace,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:ProgressIsInLineWithWhatHadBeenInitiallyPlanned,ProgressIsInLineWithWhatHadBeenInitiallyPlanned,esrs_ProgressIsInLineWithWhatHadBeenInitiallyPlanned,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:PromotePeacefulAndInclusiveSocietiesForSustainableDevelopmentProvideAccessToJusticeForAllAndBuildEffectiveAccountableAndInclusiveInstitutionsAtAllLevelsMember,PromotePeacefulAndInclusiveSocietiesForSustainableDevelopmentProvideAccessToJusticeForAllAndBuildEffectiveAccountableAndInclusiveInstitutionsAtAllLevelsMember,esrs_PromotePeacefulAndInclusiveSocietiesForSustainableDevelopmentProvideAccessToJusticeForAllAndBuildEffectiveAccountableAndInclusiveInstitutionsAtAllLevelsMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:PromoteSustainedInclusiveAndSustainableEconomicGrowthFullAndProductiveEmploymentAndDecentWorkForAllMember,PromoteSustainedInclusiveAndSustainableEconomicGrowthFullAndProductiveEmploymentAndDecentWorkForAllMember,esrs_PromoteSustainedInclusiveAndSustainableEconomicGrowthFullAndProductiveEmploymentAndDecentWorkForAllMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ProtectRestoreAndPromoteSustainableUseOfTerrestrialEcosystemsSustainablyManageForestsCombatDesertificationAndHaltAndReverseLandDegradationAndHaltBiodiversityLossMember,ProtectRestoreAndPromoteSustainableUseOfTerrestrialEcosystemsSustainablyManageForestsCombatDesertificationAndHaltAndReverseLandDegradationAndHaltBiodiversityLossMember,esrs_ProtectRestoreAndPromoteSustainableUseOfTerrestrialEcosystemsSustainablyManageForestsCombatDesertificationAndHaltAndReverseLandDegradationAndHaltBiodiversityLossMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ProtectionOfChildrenMember,ProtectionOfChildrenMember,esrs_ProtectionOfChildrenMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ProtectionOfWhistleblowersMember,ProtectionOfWhistleblowersMember,esrs_ProtectionOfWhistleblowersMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:ProvisionsForEnvironmentalProtectionAndRemediationCosts,ProvisionsForEnvironmentalProtectionAndRemediationCosts,esrs_ProvisionsForEnvironmentalProtectionAndRemediationCosts,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:monetaryItemType,duration,,true,,,
esrs:PublicClaimsOfGHGNeutralityThatInvolveUseOfCarbonCreditsAreAccompaniedByGHGEmissionReductionTargets,PublicClaimsOfGHGNeutralityThatInvolveUseOfCarbonCreditsAreAccompaniedByGHGEmissionReductionTargets,esrs_PublicClaimsOfGHGNeutralityThatInvolveUseOfCarbonCreditsAreAccompaniedByGHGEmissionReductionTargets,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:PublicClaimsOfGHGNeutralityThatInvolveUseOfCarbonCreditsHaveBeenMade,PublicClaimsOfGHGNeutralityThatInvolveUseOfCarbonCreditsHaveBeenMade,esrs_PublicClaimsOfGHGNeutralityThatInvolveUseOfCarbonCreditsHaveBeenMade,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:booleanItemType,duration,,true,,,
esrs:QuantitativeMetricAbsoluteValue,QuantitativeMetricAbsoluteValue,esrs_QuantitativeMetricAbsoluteValue,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,xbrli:decimalItemType,duration,,true,,,
esrs:QuantitativeMetricPercentage,QuantitativeMetricPercentage,esrs_QuantitativeMetricPercentage,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:percentItemType,duration,,true,,,
esrs:RacialAndEthnicOriginGroundsForDiscriminationAndDiversityAreSpecificallyCoveredInPolicyMember,RacialAndEthnicOriginGroundsForDiscriminationAndDiversityAreSpecificallyCoveredInPolicyMember,esrs_RacialAndEthnicOriginGroundsForDiscriminationAndDiversityAreSpecificallyCoveredInPolicyMember,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:RadioactiveWaste,RadioactiveWaste,esrs_RadioactiveWaste,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:massItemType,duration,,true,,,
esrs:RangeAxis,RangeAxis,esrs_RangeAxis,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrldt:dimensionItem,xbrli:stringItemType,duration,,true,,,
esrs:RateOfRecordableWorkrelatedAccidents,RateOfRecordableWorkrelatedAccidents,esrs_RateOfRecordableWorkrelatedAccidents,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,dtr-types:percentItemType,duration,,true,,,
esrs:ReasonablyExpectedTimeHorizonsOfAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesOnFinancialPerformanceAndCashFlows,ReasonablyExpectedTimeHorizonsOfAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesOnFinancialPerformanceAndCashFlows,esrs_ReasonablyExpectedTimeHorizonsOfAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesOnFinancialPerformanceAndCashFlows,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,enum2:enumerationSetItemType,duration,,true,,pattern=([A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*( [A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*)*)?,
esrs:ReasonablyExpectedTimeHorizonsOfAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesOnFinancialPosition,ReasonablyExpectedTimeHorizonsOfAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesOnFinancialPosition,esrs_ReasonablyExpectedTimeHorizonsOfAnticipatedFinancialEffectsOfMaterialRisksAndOpportunitiesOnFinancialPosition,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,false,xbrli:item,enum2:enumerationSetItemType,duration,,true,,pattern=([A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*( [A-Za-z][-A-Za-z0-9+-.]*:\S+#[_A-Za-zÀ-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�][_\-\.·A-Za-z0-9À-ÖØ-öø-ÿĀ-˿Ͱ-ͽͿ-῿‌-‍⁰-↏Ⰰ-⿯、-퟿豈-﷏ﷰ-�̀-ͯ‿-⁀]*)*)?,
